"x"
"Good upgrade from the S7, but almost as fragile as an iPhone.I upgraded my older Galaxy S7 to the S8.  I like the feature upgrades and additional functionalities that the S8 has added, along with the newer Andriod version that S8 supports.  Battery life seems to be good.  Took a little getting used to as the \"Home\" button is no longer a button, but a touch icon, and the figure print reader is on the back now.  Before with the S7 I could unlock just by touching my thumb to the home button, but now I have to do a two-finger action.  Just took a while to get the rhythm down.My only negative feedback is the S8 is FRAGILE!  Almost as bad as an iPhone! It slipped from my hand and fell about 1 foot, and shattered the screen.  I've dropped my S7 from 3-4 feet onto the same surface without a scratch.  After doing some research, I found that the S8 has a reputation for being one of the most fragile Samsung.  Don't know about the S9.  I had even purchased a SlimArmour case and a StinkLight screen protector, just hadn't put it on yet as I had just had the phone a little more than 2 - 3 hours.  It was $$ to repair.Overall, it's a good phone and an improvement over the S7.  Get a good case and screen protector and put it on pronto to avoid additional costs.Read full review...Verified purchase:  Yes | Condition: new | Sold by: salesatdistribu..."
"Galaxy S8 phoneMy battery runs low by the end of the day compared with my previous Motorola phone however, I like a lot of the other features on the phone.Verified purchase:  Yes | Condition: new | Sold by: is.prime"
"Good value for a streamlined phoneIt is more streamlined and faster than my previous smartphone, the Samsung Galaxy S5.  The only complaint I have so far is that the fingerprint ID does not work most of the time.  It says to make sure your finger covers the entire sensor area.  I am doing that but it does not recognize my fingerprint.  The face recognition works a little better, as long as you don't have your face too close to the phone.Read full review...Verified purchase:  Yes | Condition: new | Sold by: v-link"
"I'm happy with the phoneThe only gripe I have is I was expecting the phone to be black because that's what the descriptor said, but it's silver. I really don't care for the silver but eh.  Also, I wish I would've done more investigating to see that the s9 was less than a month from coming out, so I prob could've found a better price if I had waited. Other than that, I'm happy with the phone.Read full review...Verified purchase:  Yes | Condition: new | Sold by: wren1700"
"I like SG8. Great value.great phone. clean of any bloatware. battery lasts for almost 48 hrs with moderate/low (no FB and Twitter) use.Verified purchase:  Yes | Condition: new | Sold by: v-link"
"Great phoneArrived on time, was very easy to set up. Has great photo features and works great.Verified purchase:  Yes | Condition: new | Sold by: diamond.wireless"
"Amazing valueSome scuffs on the back but doesn't matter because I hate put a case on it and there's only one scratch on the front that's barely noticeable otherwise the phone runs like new and it's battery is new it's just there battery problems with s8 in general which I'm trying to fix.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Good phone but a little inconvinienceVery nice phone and almost every promise was met up with. The only problem was that the charger that came with the phone isn't a fast charger. For the first week I had it it did say \"fast charging\" when I plugged it in but after that it said \"slow charging\" I mixed and matched and figured out that it was the cable that was the problem. I used an lg fast charger and it seemed to work. A little inconvinience but not that much of an issue because I ordered a samsung fast chargerRead full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: garage_cell"
"Bright display and long battery life!Transfer was eay from existing phone.Verified purchase:  Yes | Condition: new | Sold by: diamond.wireless"
"All I can say I'm very happy with the phone.I've had the S7 for a while I really liked it, but the Samsung Galaxy S8 is even better it fits right in between the palm of your hand.  Nice video and pictures . What I love most this phone doesn't comes  with a thousand unwanted apps to burn up your memory.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: amazing-wireless"
"Great phone, great price!Great phone!  Completely factory reset and unlocked - also took a lot of time to download all the new system updates.  It is hard to tell if there is any or much at all wear on this phone.Verified purchase:  Yes | Condition: refurbished | Sold by: emb-phones"
"Good upgrade from the S7, but almost as fragile as an iPhone.I upgraded my older Galaxy S7 to the S8.  I like the feature upgrades and additional functionalities that the S8 has added, along with the newer Andriod version that S8 supports.  Battery life seems to be good.  Took a little getting used to as the \"Home\" button is no longer a button, but a touch icon, and the figure print reader is on the back now.  Before with the S7 I could unlock just by touching my thumb to the home button, but now I have to do a two-finger action.  Just took a while to get the rhythm down.My only negative feedback is the S8 is FRAGILE!  Almost as bad as an iPhone! It slipped from my hand and fell about 1 foot, and shattered the screen.  I've dropped my S7 from 3-4 feet onto the same surface without a scratch.  After doing some research, I found that the S8 has a reputation for being one of the most fragile Samsung.  Don't know about the S9.  I had even purchased a SlimArmour case and a StinkLight screen protector, just hadn't put it on yet as I had just had the phone a little more than 2 - 3 hours.  It was $$ to repair.Overall, it's a good phone and an improvement over the S7.  Get a good case and screen protector and put it on pronto to avoid additional costs.Read full review...Verified purchase:  Yes | Condition: new | Sold by: salesatdistribu..."
"I love this phone!I'm very happy I took the leap and bought the Samsung Galaxy S8!  I had wanted the S8+, but now that I have the S8 I'm very happy with it.The screen is 5.8\", which is big enough, but there are no bezels so the actual size of the overall phone is not huge.  Makes it easier to put in my pocket and hold in one hand while typing.And as far as the 64 GB of storage, I'm not worried about it because it has an expandable SD card slot, so I can expand my storage another 256 GB!I was excited about the fingerprint scanner, but I actually use the bio-metric iris scanner.  Once registered, all I have to do is look at the phone and it unlocks, and yes, it works every time and is super fast.  It doesn't matter if it is sunny, or in my room at night in the dark, it works!Touch Wiz has been updated to something called \"Samsung Experience\" which is nice.  The S8 updated itself right out of the box.  Running Android 7.0 Nougat which is nice!  The headphones that come with the phone seem very premium.I can't say enough about the rear camera.  I also owned a phone with dual 13 mp rear facing cameras, that can't take a picture anywhere near as beautiful as the S8.  The sensors and software that Samsung uses for their cameras' can't be beat!The super AMOLED display has ruined me for life.  It is so beautiful!Fast charge is nice, but the my only gripe is the battery life.  With very heavy use, I get about 6 hours with 15% left.  If I'm having a busy day, and not on my phone constantly, it will get me from 8 am to 10 pm with 10-15% battery left.The glass back is beautiful, and so are the curved bezel-less edges, which makes the phone slippery, and fair warning, they crack and break very easily.  I personally purchased a Rhino Shield bumper guard.  You can still appreciate the beauty of the phone, it is barely noticeable, with military grade protection.Rest assured, it is worth every penny!Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Great deal, Great FunctionThis phone is a great deal. It feels and functions just like a brand new Galaxy s8. There were next to no scratches, and any were extremely minor and not on the screen. As explicitly explained in the description, there is an image burned into the screen, but it really is barely noticeable (and usually only on a white or light page) and it very easy to get used to. I would highly recommend this product to anyone who is looking for a nice phone at a great price <U+0001F44D>. I would recommend a phone case, though, a little extra protection will make all the difference. The enclosed picture shows the image burn.Read full review...Product Reviews Images Dialog  Product Reviews Images DialogPrevious ImageNext ImageVerified purchase:  Yes | Condition: pre-owned | Sold by: yywirelesss"
"Great Phone!After having so many problems with LG phones, I decided to switch brands and find a new provider. This unlocked phone can work on any network. I just took mine to straight talk and got the bring your own phone activation kit, and was able to choose between any of the networks to set up my service. It works flawlessly so far! It comes with the necessary pieces to transfer photos, videos, contacts, emails, and more from your old device. It also came with a pair of headphones. I paired it with a ring case (a case with a built in rotating ring to relieve weight from the pinky) and it's the perfect fit for my small hands.The phone itself is amazing and has worked flawlessly so far. It has blue light filtering, one-handed mode, video enhancer, multi-window and more. The camera is stunning and it comes with tons of filter and stickers! I was able to re-download all of my old apps lightening fast on this new phone. After setting up the phone, downloading 30+ apps, using some apps, and tweaking the phone settings, I still have over half of the battery left.I would say this is the best phone purchase I have ever made, well worth the money.Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Superb smart phone at great price.New 2017 phone with excellent ratings from the experts like Consumer Report.  Right size to carry in man's front pants pocket and one hand use.  Great storage between internal and slot for flash drive card.  Easy set up on my T-mobile network.  Excellent value for top line smart mobile phone.Read full review...Verified purchase:  Yes | Condition: new | Sold by: kivutech"
"Nice phone for casual userMy husband bought the Galaxy S8 a couple weeks ago. This is a good phone. The display quality is nice. The phone is not very wide, so my husband gave it to me and bought the Galaxy note 8 which he really likes when he is texting. For me the width is not an issue while texting because I prefer smaller phones. The speaker is also noticably loud and clear. I recommend switching off the always on display if you don't need it because I think it drains the battery much faster and it seems unnecessary in my opinion. I don't use my phone for much other than phone calls, texting, watching YouTube, and browsing the internet.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Great phone minus one advanced feature.This is a great phone in form and function. I don't have a problem with the rear finger reader like so many have. My biggest complaint is the Bixby button. It launches that app by accident to easily.<br>An oddity on my phone which is unlocked and will work on any network: for some odd reason it doesn't have advanced calling which contains HD voice and Wi-Fi calling. I've called Samsung and Verizon (I'm using them right now) and both say the other is responsible for putting that on so it's not going to happen for me.Spectacular screen, super fast and so pretty. Great camera. Battery life is pretty good. Not a perfect phone but the best I've had so far.No phone is worth $600 or even $500 unless you do insane high grahics gaming or other crazy things that need top scale graphics and speed. I've owned $170 dollar phones that did everything I need (web surfing, videos, texting, calling) just a bit slower and not as nice pictures so that's why I am putting not a good value.But I do enjoy cell phones so every once in a while I play the fool and pop for a flagship.Read full review..."
"Longer battery life than my previous phone, works great with the wireless chargerA very nice phone (previously had a S5 so a leap in technology ) Also works great with the wireless charger I purchased. If you don't have a wireless charger get one (if your phone is supports QI) because it makes life easier and doesn't destroy your USB connector. Longer battery life than my previous phone. Very good fingerprint scanner. Beautiful screenI would have given it 5 stars but couldn't bring myself to click \"Awesome Sauce\"Read full review...Verified purchase:  Yes | Condition: new | Sold by: worldwirelessstar"
"Fabulous deviceGot the S8 for my wife and I love it more than my Note8.  I'm a big stylus user, so I stayed with the note.  This phone has a better design and the non + device has a large screen in a really easy to handle size.  Everything runs amazing.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: cellworksunlimited"
"The Good, The Bad and Some NotesThe Good- $899+ bucks worth of hardware for a relatively low price.- Top-grade technical specs.- Face recognition is nuts!- A really, really gorgeous design. Best phone design of 2017 (and 2018 too) IMHO.- Phone feels like it's going to last long, long time. Especially with the IP68 water and dust resistance certification.The Bad- Samsung UI still needs a bit of refinement.- Weird AF fingerprint sensor positioning. The sensor itself also needs some work.- Official Android updates take a little more time than I'd like to.Some Notes- 5.8\" may be a tad too big for one-handed use. A bit smaller would've resulted in the perfect smartphone size for my own preferences.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: jamesmauricebul..."
"Lightweight Samsung S8 with great features!Works perfectly, nice size, comfortable in the hand. Great software features, like it very much!Verified purchase:  Yes | Condition: refurbished | Sold by: dallaswireless-1"
"Great value and great condition productGreat condition, but I wish it had come with more than just a wall charger (like the SIM key, car charger, manual, etc). Saved over $200 buying it here rather than at the provider! Great quality product. I upgraded from S6 and it's not too different.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: price2low1"
"s8 edge phoneall i have is pros on this phone. still learning all the features my last smart phone didnt haveVerified purchase:  Yes | Condition: new | Sold by: diamond.wireless"
"Awesome stuffsThe price was reasonable enough to convince me buying it.The body feels smooth to the touch very elegantly designed and built.It charge faster and consume less energy.A full charged battery last whole day at a constant used. Very good for Uber drivers.It was an excellent purchase, and I’m glad I bought it and I am looking forward to purchase even more in days to come. Just keep me reminded.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: wirelessmarket1"
"Samsung Supercedes Apple by Giving Consumers Access to What They NeedI did research on the functionality of this phone and its capabilities superseded the price I was charged, based on the technical availability in the current market. This is a superior phone, and the seller was 100% truthful in the description, so I am glad that Ebay has reliable seller ratings as I do not use this purchasing platform very often. I have unhinged an entire appendage of accessibility going back to android based software after using iPhone for several years. Samsung is not an entirely private operation, so the software allows you to create your own personalized experience based on the accompanying hardware and firmware. iPhone software and firmware prevents the user from accessing downstream functionality, and so you feel stuck. I do not accept iPhone's product as an engineer. The only thing bringing iPhone ahead is the social acceptance of their company brought on by the iPod.I have attached a couple photos to demonstrate image quality/software of the camera. The camera features an application with auto exposure(frame rate) and auto focusing.Disclaimer: I am not affiliated with Samsung, Android software or Apple. I am simply an engineering student looking for the best bang for my buck.Read full review...Product Reviews Images DialogProduct Reviews Images Dialog  Product Reviews Images DialogPrevious ImageNext ImageVerified purchase:  Yes | Condition: pre-owned | Sold by: kivutech"
"Great buyWas actually waiting for a few more weeks before I did I review, but I'll just get it it. Phone is great for the price. Works pretty well & I love the battery life. Phone came in as described.Verified purchase:  Yes | Condition: pre-owned | Sold by: best_deal_today"
"Great phone. And has a headphone jack!!!It is a great phone.  I had this and a One Plus 6t and I thought I would return the LG V40.  My wife loved it and kept it.  I actually like it better than my One Plus 6t. HAHAVerified purchase:  Yes | Condition: pre-owned | Sold by: yywirelesss"
"So far, so Amazing!Brand new in box, beautiful piece of technology! So far it has worked beautifully, no problems or issues.Verified purchase:  Yes | Condition: new | Sold by: diamond.wireless"
"Good productReally good product thought it was really new when I got it. I will be ordering my phones and other stuff from you guys more often.Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Obvious shadow.Just as the seller States, this phone has a shadow burned into it.  It is a lot more obvious than I expected it to be. Other than that the phone works great, except it has a very short battery life. The fingerprint reader is in a inconvenient place, but you get use to it and it works great. Iris reader is awesome.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: emb-phones"
"Good upgrade from the S7, but almost as fragile as an iPhone.I upgraded my older Galaxy S7 to the S8.  I like the feature upgrades and additional functionalities that the S8 has added, along with the newer Andriod version that S8 supports.  Battery life seems to be good.  Took a little getting used to as the \"Home\" button is no longer a button, but a touch icon, and the figure print reader is on the back now.  Before with the S7 I could unlock just by touching my thumb to the home button, but now I have to do a two-finger action.  Just took a while to get the rhythm down.My only negative feedback is the S8 is FRAGILE!  Almost as bad as an iPhone! It slipped from my hand and fell about 1 foot, and shattered the screen.  I've dropped my S7 from 3-4 feet onto the same surface without a scratch.  After doing some research, I found that the S8 has a reputation for being one of the most fragile Samsung.  Don't know about the S9.  I had even purchased a SlimArmour case and a StinkLight screen protector, just hadn't put it on yet as I had just had the phone a little more than 2 - 3 hours.  It was $$ to repair.Overall, it's a good phone and an improvement over the S7.  Get a good case and screen protector and put it on pronto to avoid additional costs.Read full review...Verified purchase:  Yes | Condition: new | Sold by: salesatdistribu..."
"I love this phone!I'm very happy I took the leap and bought the Samsung Galaxy S8!  I had wanted the S8+, but now that I have the S8 I'm very happy with it.The screen is 5.8\", which is big enough, but there are no bezels so the actual size of the overall phone is not huge.  Makes it easier to put in my pocket and hold in one hand while typing.And as far as the 64 GB of storage, I'm not worried about it because it has an expandable SD card slot, so I can expand my storage another 256 GB!I was excited about the fingerprint scanner, but I actually use the bio-metric iris scanner.  Once registered, all I have to do is look at the phone and it unlocks, and yes, it works every time and is super fast.  It doesn't matter if it is sunny, or in my room at night in the dark, it works!Touch Wiz has been updated to something called \"Samsung Experience\" which is nice.  The S8 updated itself right out of the box.  Running Android 7.0 Nougat which is nice!  The headphones that come with the phone seem very premium.I can't say enough about the rear camera.  I also owned a phone with dual 13 mp rear facing cameras, that can't take a picture anywhere near as beautiful as the S8.  The sensors and software that Samsung uses for their cameras' can't be beat!The super AMOLED display has ruined me for life.  It is so beautiful!Fast charge is nice, but the my only gripe is the battery life.  With very heavy use, I get about 6 hours with 15% left.  If I'm having a busy day, and not on my phone constantly, it will get me from 8 am to 10 pm with 10-15% battery left.The glass back is beautiful, and so are the curved bezel-less edges, which makes the phone slippery, and fair warning, they crack and break very easily.  I personally purchased a Rhino Shield bumper guard.  You can still appreciate the beauty of the phone, it is barely noticeable, with military grade protection.Rest assured, it is worth every penny!Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Great deal, Great FunctionThis phone is a great deal. It feels and functions just like a brand new Galaxy s8. There were next to no scratches, and any were extremely minor and not on the screen. As explicitly explained in the description, there is an image burned into the screen, but it really is barely noticeable (and usually only on a white or light page) and it very easy to get used to. I would highly recommend this product to anyone who is looking for a nice phone at a great price <U+0001F44D>. I would recommend a phone case, though, a little extra protection will make all the difference. The enclosed picture shows the image burn.Read full review...Product Reviews Images Dialog  Product Reviews Images DialogPrevious ImageNext ImageVerified purchase:  Yes | Condition: pre-owned | Sold by: yywirelesss"
"Great Phone!After having so many problems with LG phones, I decided to switch brands and find a new provider. This unlocked phone can work on any network. I just took mine to straight talk and got the bring your own phone activation kit, and was able to choose between any of the networks to set up my service. It works flawlessly so far! It comes with the necessary pieces to transfer photos, videos, contacts, emails, and more from your old device. It also came with a pair of headphones. I paired it with a ring case (a case with a built in rotating ring to relieve weight from the pinky) and it's the perfect fit for my small hands.The phone itself is amazing and has worked flawlessly so far. It has blue light filtering, one-handed mode, video enhancer, multi-window and more. The camera is stunning and it comes with tons of filter and stickers! I was able to re-download all of my old apps lightening fast on this new phone. After setting up the phone, downloading 30+ apps, using some apps, and tweaking the phone settings, I still have over half of the battery left.I would say this is the best phone purchase I have ever made, well worth the money.Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Superb smart phone at great price.New 2017 phone with excellent ratings from the experts like Consumer Report.  Right size to carry in man's front pants pocket and one hand use.  Great storage between internal and slot for flash drive card.  Easy set up on my T-mobile network.  Excellent value for top line smart mobile phone.Read full review...Verified purchase:  Yes | Condition: new | Sold by: kivutech"
"Nice phone for casual userMy husband bought the Galaxy S8 a couple weeks ago. This is a good phone. The display quality is nice. The phone is not very wide, so my husband gave it to me and bought the Galaxy note 8 which he really likes when he is texting. For me the width is not an issue while texting because I prefer smaller phones. The speaker is also noticably loud and clear. I recommend switching off the always on display if you don't need it because I think it drains the battery much faster and it seems unnecessary in my opinion. I don't use my phone for much other than phone calls, texting, watching YouTube, and browsing the internet.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Great phone minus one advanced feature.This is a great phone in form and function. I don't have a problem with the rear finger reader like so many have. My biggest complaint is the Bixby button. It launches that app by accident to easily.<br>An oddity on my phone which is unlocked and will work on any network: for some odd reason it doesn't have advanced calling which contains HD voice and Wi-Fi calling. I've called Samsung and Verizon (I'm using them right now) and both say the other is responsible for putting that on so it's not going to happen for me.Spectacular screen, super fast and so pretty. Great camera. Battery life is pretty good. Not a perfect phone but the best I've had so far.No phone is worth $600 or even $500 unless you do insane high grahics gaming or other crazy things that need top scale graphics and speed. I've owned $170 dollar phones that did everything I need (web surfing, videos, texting, calling) just a bit slower and not as nice pictures so that's why I am putting not a good value.But I do enjoy cell phones so every once in a while I play the fool and pop for a flagship.Read full review..."
"Longer battery life than my previous phone, works great with the wireless chargerA very nice phone (previously had a S5 so a leap in technology ) Also works great with the wireless charger I purchased. If you don't have a wireless charger get one (if your phone is supports QI) because it makes life easier and doesn't destroy your USB connector. Longer battery life than my previous phone. Very good fingerprint scanner. Beautiful screenI would have given it 5 stars but couldn't bring myself to click \"Awesome Sauce\"Read full review...Verified purchase:  Yes | Condition: new | Sold by: worldwirelessstar"
"Fabulous deviceGot the S8 for my wife and I love it more than my Note8.  I'm a big stylus user, so I stayed with the note.  This phone has a better design and the non + device has a large screen in a really easy to handle size.  Everything runs amazing.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: cellworksunlimited"
"The Good, The Bad and Some NotesThe Good- $899+ bucks worth of hardware for a relatively low price.- Top-grade technical specs.- Face recognition is nuts!- A really, really gorgeous design. Best phone design of 2017 (and 2018 too) IMHO.- Phone feels like it's going to last long, long time. Especially with the IP68 water and dust resistance certification.The Bad- Samsung UI still needs a bit of refinement.- Weird AF fingerprint sensor positioning. The sensor itself also needs some work.- Official Android updates take a little more time than I'd like to.Some Notes- 5.8\" may be a tad too big for one-handed use. A bit smaller would've resulted in the perfect smartphone size for my own preferences.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: jamesmauricebul..."
"Amazing phone!It is a beauty of a phone and the battery life is also amazing. Highly recommend.Verified purchase:  Yes | Condition: pre-owned | Sold by: itsworthmore"
"Best deal!I have been wanting a phone like this, it's not a big deal about the small crack on the screen, the screen protector I always use for my phone makes the crack vanish and the phone works wonderfully!!!Verified purchase:  Yes | Sold by: harleynbailee"
"AwesomeThis is the most amazing phone so far,the features are splendid it's worth having"
"Good I themit looks good the product, the only thing that I do not like is that it is very sencible memory and gets infected by virus for nothing in that I am disappointed by the samsungVerified purchase:  Yes | Condition: new | Sold by: santamonicawire..."
"Excelent,  this galaxy s8 is a brand new phone.  ThanksAmazing smarthphone and a brand new tooVerified purchase:  Yes | Condition: new | Sold by: salesatdistribu..."
"Great phone! Crappy accessories...Phone came in a great condition, however the charger looks like an off brand and cheaply manufactured...Cord broke the first time I plugged it in...Product Reviews Images Dialog  Product Reviews Images DialogPrevious ImageNext ImageVerified purchase:  Yes | Condition: pre-owned | Sold by: bbc-store"
"Fine but. . .Very pretty, and seems to function well, pretty intuitive.I'm only a few weeks in.  My complaint is that the other day the phone was knocked off a low chair (only about 6 inches off the ground) onto cement.  It had a small chip in the metal casing.  This was annoying, but not a big deal.  However, the following morning that chip had developed into a small crack across the corner of the screen.  Still not a huge deal, but disappointed with the durability.Needless to say, I just bought a case (something I did without for years with my iPhone.)Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Okay phoneIt's an okay phone. The charger that came with the phone did not work. I had to go out and spend $15 on a new charger to get my phone to charge. Also the phone had a minor defect in the top left corner so I'm not sure if they're really brand new. But all in all it work good. But it's a little smaller than I expected.Read full review...Verified purchase:  Yes | Condition: new | Sold by: mistyelectronics"
"Everything I expectedI was thoroughly impressed with the condition of the phone. Very good quality and will continue to purchase this brand.Verified purchase:  Yes | Condition: pre-owned | Sold by: thegizmotrader"
"Trusted merchantThe phone is brand new and worth the price. The second S8 I.bought from this seller without hiccups. Love my phoneVerified purchase:  Yes | Condition: new | Sold by: never-msrp"
"Good upgrade from the S7, but almost as fragile as an iPhone.I upgraded my older Galaxy S7 to the S8.  I like the feature upgrades and additional functionalities that the S8 has added, along with the newer Andriod version that S8 supports.  Battery life seems to be good.  Took a little getting used to as the \"Home\" button is no longer a button, but a touch icon, and the figure print reader is on the back now.  Before with the S7 I could unlock just by touching my thumb to the home button, but now I have to do a two-finger action.  Just took a while to get the rhythm down.My only negative feedback is the S8 is FRAGILE!  Almost as bad as an iPhone! It slipped from my hand and fell about 1 foot, and shattered the screen.  I've dropped my S7 from 3-4 feet onto the same surface without a scratch.  After doing some research, I found that the S8 has a reputation for being one of the most fragile Samsung.  Don't know about the S9.  I had even purchased a SlimArmour case and a StinkLight screen protector, just hadn't put it on yet as I had just had the phone a little more than 2 - 3 hours.  It was $$ to repair.Overall, it's a good phone and an improvement over the S7.  Get a good case and screen protector and put it on pronto to avoid additional costs.Read full review...Verified purchase:  Yes | Condition: new | Sold by: salesatdistribu..."
"I love this phone!I'm very happy I took the leap and bought the Samsung Galaxy S8!  I had wanted the S8+, but now that I have the S8 I'm very happy with it.The screen is 5.8\", which is big enough, but there are no bezels so the actual size of the overall phone is not huge.  Makes it easier to put in my pocket and hold in one hand while typing.And as far as the 64 GB of storage, I'm not worried about it because it has an expandable SD card slot, so I can expand my storage another 256 GB!I was excited about the fingerprint scanner, but I actually use the bio-metric iris scanner.  Once registered, all I have to do is look at the phone and it unlocks, and yes, it works every time and is super fast.  It doesn't matter if it is sunny, or in my room at night in the dark, it works!Touch Wiz has been updated to something called \"Samsung Experience\" which is nice.  The S8 updated itself right out of the box.  Running Android 7.0 Nougat which is nice!  The headphones that come with the phone seem very premium.I can't say enough about the rear camera.  I also owned a phone with dual 13 mp rear facing cameras, that can't take a picture anywhere near as beautiful as the S8.  The sensors and software that Samsung uses for their cameras' can't be beat!The super AMOLED display has ruined me for life.  It is so beautiful!Fast charge is nice, but the my only gripe is the battery life.  With very heavy use, I get about 6 hours with 15% left.  If I'm having a busy day, and not on my phone constantly, it will get me from 8 am to 10 pm with 10-15% battery left.The glass back is beautiful, and so are the curved bezel-less edges, which makes the phone slippery, and fair warning, they crack and break very easily.  I personally purchased a Rhino Shield bumper guard.  You can still appreciate the beauty of the phone, it is barely noticeable, with military grade protection.Rest assured, it is worth every penny!Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Great deal, Great FunctionThis phone is a great deal. It feels and functions just like a brand new Galaxy s8. There were next to no scratches, and any were extremely minor and not on the screen. As explicitly explained in the description, there is an image burned into the screen, but it really is barely noticeable (and usually only on a white or light page) and it very easy to get used to. I would highly recommend this product to anyone who is looking for a nice phone at a great price <U+0001F44D>. I would recommend a phone case, though, a little extra protection will make all the difference. The enclosed picture shows the image burn.Read full review...Product Reviews Images Dialog  Product Reviews Images DialogPrevious ImageNext ImageVerified purchase:  Yes | Condition: pre-owned | Sold by: yywirelesss"
"Great Phone!After having so many problems with LG phones, I decided to switch brands and find a new provider. This unlocked phone can work on any network. I just took mine to straight talk and got the bring your own phone activation kit, and was able to choose between any of the networks to set up my service. It works flawlessly so far! It comes with the necessary pieces to transfer photos, videos, contacts, emails, and more from your old device. It also came with a pair of headphones. I paired it with a ring case (a case with a built in rotating ring to relieve weight from the pinky) and it's the perfect fit for my small hands.The phone itself is amazing and has worked flawlessly so far. It has blue light filtering, one-handed mode, video enhancer, multi-window and more. The camera is stunning and it comes with tons of filter and stickers! I was able to re-download all of my old apps lightening fast on this new phone. After setting up the phone, downloading 30+ apps, using some apps, and tweaking the phone settings, I still have over half of the battery left.I would say this is the best phone purchase I have ever made, well worth the money.Read full review...Verified purchase:  Yes | Condition: new | Sold by: samsung"
"Superb smart phone at great price.New 2017 phone with excellent ratings from the experts like Consumer Report.  Right size to carry in man's front pants pocket and one hand use.  Great storage between internal and slot for flash drive card.  Easy set up on my T-mobile network.  Excellent value for top line smart mobile phone.Read full review...Verified purchase:  Yes | Condition: new | Sold by: kivutech"
"Nice phone for casual userMy husband bought the Galaxy S8 a couple weeks ago. This is a good phone. The display quality is nice. The phone is not very wide, so my husband gave it to me and bought the Galaxy note 8 which he really likes when he is texting. For me the width is not an issue while texting because I prefer smaller phones. The speaker is also noticably loud and clear. I recommend switching off the always on display if you don't need it because I think it drains the battery much faster and it seems unnecessary in my opinion. I don't use my phone for much other than phone calls, texting, watching YouTube, and browsing the internet.Read full review...Verified purchase:  Yes | Condition: pre-owned | Sold by: cellfeee"
"Great phone minus one advanced feature.This is a great phone in form and function. I don't have a problem with the rear finger reader like so many have. My biggest complaint is the Bixby button. It launches that app by accident to easily.<br>An oddity on my phone which is unlocked and will work on any network: for some odd reason it doesn't have advanced calling which contains HD voice and Wi-Fi calling. I've called Samsung and Verizon (I'm using them right now) and both say the other is responsible for putting that on so it's not going to happen for me.Spectacular screen, super fast and so pretty. Great camera. Battery life is pretty good. Not a perfect phone but the best I've had so far.No phone is worth $600 or even $500 unless you do insane high grahics gaming or other crazy things that need top scale graphics and speed. I've owned $170 dollar phones that did everything I need (web surfing, videos, texting, calling) just a bit slower and not as nice pictures so that's why I am putting not a good value.But I do enjoy cell phones so every once in a while I play the fool and pop for a flagship.Read full review..."
"Longer battery life than my previous phone, works great with the wireless chargerA very nice phone (previously had a S5 so a leap in technology ) Also works great with the wireless charger I purchased. If you don't have a wireless charger get one (if your phone is supports QI) because it makes life easier and doesn't destroy your USB connector. Longer battery life than my previous phone. Very good fingerprint scanner. Beautiful screenI would have given it 5 stars but couldn't bring myself to click \"Awesome Sauce\"Read full review...Verified purchase:  Yes | Condition: new | Sold by: worldwirelessstar"
"Fabulous deviceGot the S8 for my wife and I love it more than my Note8.  I'm a big stylus user, so I stayed with the note.  This phone has a better design and the non + device has a large screen in a really easy to handle size.  Everything runs amazing.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: cellworksunlimited"
"The Good, The Bad and Some NotesThe Good- $899+ bucks worth of hardware for a relatively low price.- Top-grade technical specs.- Face recognition is nuts!- A really, really gorgeous design. Best phone design of 2017 (and 2018 too) IMHO.- Phone feels like it's going to last long, long time. Especially with the IP68 water and dust resistance certification.The Bad- Samsung UI still needs a bit of refinement.- Weird AF fingerprint sensor positioning. The sensor itself also needs some work.- Official Android updates take a little more time than I'd like to.Some Notes- 5.8\" may be a tad too big for one-handed use. A bit smaller would've resulted in the perfect smartphone size for my own preferences.Read full review...Verified purchase:  Yes | Condition: refurbished | Sold by: jamesmauricebul..."
